,clean_text,category
17406,all parties including aap are making fool public throwing air bubble only man action has family children other leaders bjp other party have their family sondaughter they may not honest actionable modi yogi ,-1.0
17407,praise khichdi our democratic polity seriously ill and coalitionkhichdi just what needs get better again another round gujarati mixture may well kill the patient writes alok rai ,-1.0
17408,modi rahate aap ban rahe you should leave politics and try your luck bollywood you are best comedian actor and you will successful film industry ,1.0
17409,astonishing that you think freebies what matters doles which will never come through people doles will always remain poor and ’ chowkidar protect people from falling into the trap set rahul and his ilk and yes the nation the right track with modi,1.0
17410,wish many more happy returns the day all good fortunes should come except political sucess wish anti hindu anti modi politics should terribly fail for benifit this country,1.0
17411,"acharya you still have time accept modi 
better with modi than papu ",1.0
17412,may they know that marriage cards with vote for modi more powerful than the economical scheme,1.0
17413,superb very happy know that has been nominated fight elections need such bright youngsters steer india after our modi ,1.0
17414,voter bangalore north would have been happy highlighted least couple achivements did only highlighting achievements seeking vote more acceptable need working support our not one who pass through modi wave ,1.0
17415,rahul gandhi added another one his lies deceits promising ₹6000 the population costing 360000 cryr closing down schemes whereby shri modi already delivering more than ₹ 535000 cryr ’ old half filled wine old leaking bottle ,1.0
17416,this financial year march the work generated under mgnrega was 255 crore persondays with the numbers expected even higher ,1.0
17417,good indian politics need people like you your speech dynasty already trending its many whatssapp group thank you hon modi for giving opportunity deserving,1.0
17418,what great day start with was expecting either you modi contest from bangalore south great see you contesting all the very best and just thrash the opposition with huge margin,1.0
17419,crore poor below povertyline augus 2013 only crore poor per rahul gandhi march 2019 modi govt uplifted 81576 crore from poverty years ,-1.0
17420,yes this not any violation cricket rule and regulation its fair cricket ,1.0
17421,those ppl kept nearly lakh crores rupees pending due iran for oil their years rule which modi already cleareddoes know that amt equal yearly budget statesperson who earns only know the value money,-1.0
17422,2014 modi government has never promised anything wrong then sir and bank account are still waiting for that lac please stop blaming want realty then fake promise know not worth but are you for your fake promises,-1.0
17423,taking page out modi’ book ,0.0
17424,while raga wants modi should give all details funding spending his scheme let indians know who would burdened his scheme but will dare not because that amounts antoginising some section which cannot afford but clearly all fools,1.0
17425,will the youngest modis  excited,1.0
17426,just don’ bother about candidate election party based not individuals press lotus and will get modi centre,0.0
17427,what about the 6000 modi spent for his publicity what abt 30k modi gave anil what abt thousands modi given aadani what abt 10k that modi given mehul bhai and modi bhai,-1.0
17428,cant bigger conjob than the quitindia movement modis cronies with bagful greenbacks aided and abetted modi govtor the loanwaiver scheme cronies who defaultedare you guys real,1.0
17429,fake letter ghost writer for congress can also write similar letter congress friendwe knowfact militant islamic threat real and only modi can save india from invasion,-1.0
17430,modi way making job creation 2014 sale chai and proud chaiwallah 2017 sale pakodas and proud business man 2019 became chowkidar front richman home 2019 sale tshirts proud bhakth,1.0
17431,are modi followers bhakta and what called your and pappu followers please reply sir,0.0
17432,gates ask out world traveler modi support with funds for goats instead cows,0.0
17433,bjp has released list star campaigners for for narendra modi amit shah rajnath singh nitin gadkari arun jaitley sushma swaraj uma bharti feature the list names advani murli manohar joshi missing from the list start campaigners,-1.0
17434,kanhaiya comes across sincere person giriraj singh speech writer modi you know  think sincerity the only criteria vote for someone everything else just fad,1.0
17435,all the best bro though shall strenthen democracy voting from mumbai but satisfactorily say that modi has hand picked excellent candidate you from area bengaluru south and youths dynamic city bengaluru deserve ,1.0
17436,have seen how modi works for the elections only not for the country least stalin had guts suspend big leader who spoke ill girls what was modi doing when shekhar spoke about women journalists,-1.0
17437,"also calculate 1400000000 1500000
which chor modi promised you will get ",0.0
17438,you misspelled pakistan modi other than that everything spot ,-1.0
17439,modi hyped character created marketing tactics lacking moral intellectual stuff history will remember this sanghi tuqalak megalomaniac communal and spineless person who wasted mandate completely ,1.0
17440,gentlemen measure success for cong stopping modi even isn’ cong govtfor modi ’ only return pmif the convo remains only ’ afraid will repeat 2004,-1.0
17441,again namo agents corruption nation development 2nd name hon nmodi yogi bjp vote support perfect honourable govt not corruption,1.0
17442,nice decision taken modi shah the terrorists have place civilized society who destroyed babri masjid,1.0
17443,cbi still investigating acs purchase issue which was monitored sceven 2013 jet etihad acquired 777 acs from air india and director joined jet airways after his retirement and jet terminated his service once modi sworn ,0.0
17444,muthu sir just give vote modi and relax,0.0
17445,dear tejasvi elated know just now that have been nominated represent bjp karnataka india needs youngsters like carry forward after modi amit shah have been watching for some time now was very impressed will certainly win ,1.0
17446,dont worry sir bjp will win from bangalore south modi the bigger picture and support his decision nation first party next leader last between all this choice the lastest,1.0
17447,modi yet another leftist saffron robes when comes econ reservation etc wasted 282 and opportunity lift hundreds millions out poverty the villagers and poor and farmers are happy with him all means let him come back the back their vote,1.0
17448,you intends say that modi will face same treatment from his crony friends once loose power,-1.0
17449,the movies are made either nation haters modi haters hindu hatersi guess best thing would just stop watching bollywood movies bring them knees,1.0
17450,did modi got plan transfer lakhs every indians,0.0
17451,this selective warrier unhappy because actor responded appeal modi imagine the hatred ,-1.0
17452,but modi has destroyed know,0.0
17453,great appreciation for modi too,1.0
17454,calculated risk opinion modi name should sail him through,0.0
17455,’ with modi too believe modding india ,0.0
17456,favour but never did this years modi says mai desh nhi bikne dunga but sold,0.0
17457,cant fathom why modi taking much time close down jnu,1.0
17458,desi judge when gets free time from judging modi and other bjp leaders along with his wife judges others here harsha “you wrong” hence you will ,-1.0
17459,how come modi govt superseed guideline think has revised its guidelines,0.0
17460,modi kindly help,1.0
17461,dont want modi again modi stalin eps candidates alliance support religion for pongal for lakh voters farmers etc most national survey says bjp come center but believed more than 6070 tn9jj votes retained eps not,1.0
17462,thats him modi nothing will and said have done everything,0.0
17463,pakistani minister rahman mallick wants rahul gandhi the next india calls modi terrorist,1.0
17464,sir only the reason modi sir know very well nishank but want modi sir our prime minister,1.0
17465,all the best muraliyetan for 2019 will together make the difference for better and progressive india under the strong visualised leadership modi and you like strong leaders bjp ,1.0
17466,what about feeling bihar jharkhand nityanand rai bhupendra rai sushil modi bjp potli duba din lega find reply ,0.0
17467,you cant claim perpetual once elected you were expected enforce law you proved yourself coward who runs people complaining see how wretched rivals are vote for modi you gifted cleanchits all did nautanki only ,1.0
17468,jai jaganath bhai our best wishes are always with hope you will crete history puri lets vote for modi ,1.0
17469,modi great,1.0
17470,ramdev was going around promising thismodi never said deposit lakhs each account,1.0
17471,said those who not support modi they are supporting antinational thats ithe didnt called them antinational,1.0
17472,yes can pick anyone other than modi the upcoming election wala have one who speaks india,-1.0
17473,the 2014 election murli manohar joshi had vacated his varanasi seat for modi and then won kanpur record margin securing the votes now being told not getting ticket joshi along with advani were founding members bjp ,0.0
17474,modi jee grooming for future leaders karnataka and start with great choice tejasvi surya congrats ,1.0
17475,only one question good answer why you should vote for you want your next gen like ,1.0
17476,modi can give money richest people india congress can give the poorest rahul gandhi announces scheme ,0.0
17477,there are many mlas are winning the name narendra modi only not because their work are also supporting bjp heart just because namo ,1.0
17478,are now ready fight against pariwarbad only chowkidar modi again rahul thoda dekhe lijiye iss pic ,1.0
17479,very soon they will field nirav modi from amethi every crook wants politician evade law,1.0
17480,"modi has never said that way
modi said the money distributed then each will get 15lakh",0.0
17481,abe modi bhakt monthely income limit 12000 and yearly 72000 you are berojgar then will get 6000 par month means 126 72000 sale bimar get wel soon,0.0
17482,matter who stands bjp symbol bangalore south win guaranteed you may argue the margins tejaswini herself will campaign for him and main point are all voting make modi again,1.0
17483,nehru indira rajeev sonia used the same yarn for yrs garibi hatao admitted that hardly rupee reaches beneficiary modi showed direct transfer method silent that 10000 now revised 4000 but nothing given ktk loan waiver gave 500 ,-1.0
17484,congratulations all modi fanclub joy hind bharat mata joy bondematarom whatsapp 9435228232,1.0
17485,while modi bats raga fiddles and the rats follow campaign over mediacrooks congress campaign ,0.0
17486,after your press conference the challenge you thrown bjp still bjp unable answer your challenge ahead 23rd may the expiry date modi bjp,-1.0
17487,con job exclusive domain modi 2014 was biggest political con job the history democratic world,0.0
17488,gujarat marriage modi song ,0.0
17489,doubt imran khan has proven its leadership the one who gets freed thousands from saudi jail last five years lakes pakistanis has been replaced indian due modi nawaz economic conspiracy against pakistan media must raise this issue,-1.0
17490,when marlya modi nirav havent dented the economy this will not affect ,0.0
17491,under modi everything possible,0.0
17492,yrs team cant accompolish task teamcongis has rght come teammodi shall given unquestinable yrs perform review bare team con shud broken recostitute fresh team with new captainn presnt india,1.0
17493,really,1.0
17494,for people who say modi govt promised lakhs each account bhai log kam kam hindi language meaning sikh lete ,0.0
17495,"
then orop was still long pending but neglected demand today due modi govt orop reality our heroes have been respected and their rights have been honoured",-1.0
17496,this guy corrupt modi helped him bureaucratic corruption and want modi back for him survival and save himself from going jail this guy need removed from office with immediate effect ,-1.0
17497,"
northeast india was totally neglected now northeast leads new indias growth story modi himself has visited the region more than times",1.0
17498,says ’ minimum income promise bluff announcement ,0.0
17499,hope and request modi retain all cabinet ministers with same portfolio,0.0
17500,its maddys freedom expressionthe constitution india provides him the libertyeven says vote for modi there nothing wrong itwhy this intolerance ,-1.0
17501,nirav modi mehul choksi naresh girl beg differ dole required siphon funds back bjp thru electoral bonds,0.0
17502,nda has agenda with you you were parliamentarian upa time there big difference with cheater like nirav modi and political victim like you sir pray congress wins king good times back india,1.0
17503,arvind kejriwal slowly relise that publicity actions modi very much popular general public that become hard avoid him ,1.0
17504,was given out whose fault was that ,0.0
17505,"2019 supposed the last time election
uske baad sirf modi
jai hind 
jai modi",0.0
17506,wish all that you are saying true waise bhi toh banaras hain yahan toh sab modi modi hai yahan mainstream muslim families bhi,1.0
17507,perhaps media thinks that its duty oppose modi bjp and glorify congress and rahul remuneration follows duty,0.0
17508,dont want chowkidars modi want jimmedars kcr good going ramanna  ,1.0
17509,dont waste vote pls vote for modi make india great again,1.0
17510,party election promise bjp kill pover ,0.0
17511,sadanandi ardent modi supporter and absolutely disagree with his handling finance ministry bolo kya bolna hai,1.0
17512,what bjp public large not agreement with rahuls jumlistic announcement narrative whatever for rahul remains same chor modi ambani 30000,1.0
17513,read this thread modi champion the earth ,0.0
17514,like its gonna happen chill just jumla rahul learning from modi,0.0
17515,"you say modi govt you must say modis environment
better use indian govt only then indian environment fits
hope you understand the basics",1.0
17516,thats what makes modi different despite all differences must admit that modi master salesmanhe has created pied piper like image himself and huge following who would dancing his tunes,1.0
17517,hes doing world tours just like modi may not appreciated for his work india but appreciated for his work outside india opposition modi where appreciated only india,1.0
17518,the issue orop can raised once the government formed mind this not the right time highlight you still wish highlight please put the advantages having modi too for commnts ,1.0
17519,will popular with the young folks modi wanted demonstrate that you had genuine talent integrity good leadership skills willing give you the chance part the transformation will inspire other kids too excellent choice every way ,1.0
17520,neither china pakistan would want modi back strong man indias helm definitely not their interests all the more reason should hope returns,1.0
17521,congratulations waiting see you minister modis cabinet june,0.0
17522,modi’ election campaign hits three states thursday ,0.0
17523,its shame your part you not show this your primetime other channels like rather than going modi bashing should air these videos and concerns ,-1.0
17524,while honest modi toadies would scratching their heads ragas crows would going banks cawing all the way fill their bank accounts with this new scheme rajiv gandhi himself had said paise out rupee goes the beneficiary the rest congi agents wow,1.0
17525,requested modi casting the vote wherever are not fit cast the vote not indian,-1.0
17526,but not much bothered what modi doing hes keeping under control and weaning the population off such things hopeful hell away with all the freebies 2024,-1.0
17527,guys against jandhan yojna linking adhaar with bank account now walking modis pathu dont capabilities walk beside him let modi build strong india least show once loyalty towards india when world started naming strong nation ,1.0
17528,modibjp gave bad name india and hinduism religious freedom gdp growth down iii bjp supported extreme hindus dont eat meat but kill people they want migrate beef eating countries and expect religious freedom mumbai sums still there,-1.0
17529,there dozen rascals the world world modinetanyahutrumpetc etc,0.0
17530,modi most incompetent not powerful even spineless,1.0
17531,everyone india has received lakh rupees vadra jail azhar masood dead terrorism has ended mandir already built article 370 scrapped surely modi has delivered everything promised,1.0
17532,finally you can draw parallel that modi loosing the election like your media doing survey with 15samples deciding the election when you graduate from madrasah way you can pass tufail how can you become director studies @ ,0.0
17533,now days politicians started offering direct bribes for votes modi did 2014 talking about depositing black money our account still awaiting,-1.0
17534,that unemployment like indian were kept pyasa one simple reason pyaas boozhani hai toh vote this reason 2cr promised each year were kept modihaitomumkinhai intention malafide,0.0
17535,now please dont tell that bjp with its clout and money power will send paid volunteers ipl display namo placardsand slogans like modi hai toh mumkin haiwhen team losing the match,0.0
17536,nda modi never said anything like that literally,0.0
17537,your assessment rajasthan largely truethere strong modi wave the state but ashok gehlot moving heaven and earth one cong most shrewd politicianswith inactive state unit bjp will trouble jatland seats ,1.0
17538,from modi university,0.0
17539,congress used spread bjp fobia among muslim compensate loss wise voters due its failures deliver governance you need acknowledge success modi govt gdp inflation scale speed developing infrastructure catering benefits poor sanitation etc,1.0
17540,pls prepare yoursel for post election when modi wins you have rush yourself ,1.0
17541,modi already moved towards lowering down individual corporate taxes including the gst while congress announcing promises fulfilled will raise taxes huge unprecedented level cause destruction fiscal balance leading big growth arresting inflation ,1.0
17542,"
new india where the poor are taken out poverty unprecedented pace their rights are reaching them without any middlemen and time all this happening under modi govt via namo app",1.0
17543,this our shri shri modi,0.0
17544,"
todays india safe and secure with stringent antiterror policies modi govt terror back foot also districts freed from the lweaffected tag the last years via namo app",1.0
17545,dont worry still month awat from elections then the whole scenario will changed modi will come with full majority 2014 ,1.0
17546,"
modi govts vision corruptionfree india ensuring that all those who looted the country are now facing the law via namo app",0.0
17547,india raises with pakistan abduction conversion hindu sisters india news the indian express via ,0.0
17548,once you where appeasing modi loudly and one your said that see god modis eyes what the hell now you are telling,1.0
17549,"modis election campaign hits three states thursday
",0.0
17550,where will get money from middle class will squeezed more these idiots are creating lazy bums which will inturn get into crime modi save india,-1.0
17551,scheme not only for the pollbjp says its too tallcong heard the poor mans callwill ensure that poverty shall fallnor will rob peter pay paulmodigovt only wants catch eyeballsdid precious little reduce garibi all 2019 modi will fall ,1.0
17552,dont get into fight with bjp supporters more than indians are modi supporter,1.0
17553,the nation will really secure after lead defeated comprehensively ,1.0
17554,these type works cant yield votes ppl want false promises that they can blackmail parties and get handsome amount propagate such announcements see tweets get few rts and likes but and modi get thousands rts and likes,-1.0
17555,why you think trend the new cool thing that one should hate mrmodi cool then what about those crores chowkidars are those uncool,1.0
17556,modi supporters are bhakts then rahul supporters are kambhakts its better bhakt then kambhakt ,1.0
17557,why the people are not realise that modi not doing anything good the nation but has very limited mission make rss more strong still opposition blaming with stereotypes arguments and incapable beyond its ordinary functions people dont know the reality,1.0
17558,paid media spinning fake opinion polls favour modi but what the reality let’ calculate how modi going defeated badly tamilnadu kerala andhra telengana karnataka odissa west ,-1.0
17559,"
every govt school has separate toilet for girls paid maternity leave for women increased from weeks these are amazing firsts under modi govt via namo app",1.0
17560,coz ppl know there need branding anymore like 2014 certain modi will get second term,1.0
17561,from which funds modi giving money farmers also would better modi tell the source through which arranging this money does talking money from tax payers with heavy tax slabs does the prices the commodities increased exponentially,1.0
17562,direct income support scheme for small marginal farmers reservation for economically weaker sections lakh tax rebate for middle class done modi govt via namo app,1.0
17563,sir can congress party put control over biased media bjpnews channel which trying very hard divide congress and jds workers favour yediyurappa modi and for their victory this electionwhy dont election commission interfere ,-1.0
17564,"
india launched 104 satellites one and now aiming for manned space mission this aspirational india aiming for the skies with modi govt via namo app",0.0
17565,despite having many differences with ananth kumar yeddyurappa supported tejaswini’ candidature but modi and his local rss agents bypassed the state bjp unit push for political novice,1.0
17566,"the world banks global monitoring report for 201415 the millennium development goals says india has been the biggest contributor poverty reduction between 2008 and 2011 with around 140 million lifted out absolute poverty
any data modi govt",1.0
17567,the same things annouced modi guyss start saying modi masiha and care taker gareeb nothing mentality doesnot allow appericate atleast,0.0
17568,"
todays india aspirational where the middleclass contributing immensely nationbuilding modi govt recognising the dreams and contribution this important segment society and empowering them their endeavours via namo app",1.0
17569,this not ashwins fault any conflict then the umpire have resolve and respossible everyone stop writing rubbish against ,0.0
17570,"
with lower taxes and affordable living modi govts gst reform has made ease living reality for the middle class most items which used taxed higher are taxed below via namo app",1.0
17571,lok sabha elections 2019 address 125 rallies preelection campaign blitz via ,0.0
17572,and arrest people for chanting modi modi plz stop acting like rahul gandhi some mother theresa ,-1.0
17573,"
modi govt understands inflation hidden tax which hits the middle class hard from double digit food inflation days upa modi govt has brought down drastically daily living easier via namo app",-1.0
17574,"planning turn india into venezuela planning flee from india after tunring into venezuela social economies have gone down the gutter
modi has improved the economy comes power this country screwed china will happy",1.0
17575,idiot doesnt speak rosy schemes feku modi announced where funds will come from same lacs all accounts was planned shameless party and ministers like jaitley cant see their own claims but quickest respond congress same congress gave this nation wre enjoying,1.0
17576,yesbecause people believe modinobody believes has been telling lies,0.0
17577,embarrassed that have like modi salesman,0.0
17578,attacking modi dosent work create issues which dosent exist and attack supporters wasted article trying play minorities card again bring the concept divided and rule which party always good minorities some state hindus are minorities are quite safe here,1.0
17579,wow now what would sonia lol how about narendra against sonia,1.0
17580,"
under modi govt out pocket medicine expenses are coming down with more than 4900 jan aushadhi stores selling medicines prices less than market prices cardiac stents and knee implants are also affordable now via namo app",1.0
17581,sir true hindu not modi fan type feel that congress better than bjp jhuth sir rojgar saath saath sharaabbandhi strict dahej bandhi low stand clear kre garib family both issues maara please stand know garibo party congress should action agns,1.0
17582,"
under modi govt home not just dream anymore with decline home loan interest rate from 103 nov 2013 around now huge savings due lower emis are empowering middle class homebuyers via namo app",1.0
17583,dear sir requvest support narendra modi your dostfor 2019 voting love benjamin sir,1.0
17584,training doesnt happen overnight chowkidaar tag bhi logo raato raat thode lagaya hai years andhbhakti wali training hai bjp tou scheme aur congress kare tou dard wah modi wah not compare 4000cr statue where govt unable pay salary also,-1.0
17585,you are absolutely correct pai modi has never promised lacs each bank account always wondered why bjp has not been able effectively counter this lie rahul ,1.0
17586,ravichandran ashwin tweets request modi ipl season ndtv shouldve requested the chief rather,0.0
17587,congress peak intolerance kamdar approaches election commission seeking stalling release biopic narendra modi rationale “ believe not just corrupt practice but the very launch the film motivated” congress leader kapil sibal,-1.0
17588,don’ know how brings narendra modi name into scene for candidatetherer are many clever and experienced leaders bjpadvaniarun jaitleymurali manohar joshinitin gadkari any one these leaders could have done better than modi jithen demonetisation,1.0
17589,bjp’ most popular campaigner and the party won the 2014 parliamentary election following campaign centred him ,1.0
17590,could you make your point without being hooker please every one you won’ give any observations congress freebie announcements unless you compare with what modi wtf which idiots call you political commentator ,-1.0
17591,everyone interact with daily basis colleagues clients even goddamn cab drivers are all modi bhakts and keep ranting how the ultimate messiah india needs fed arguing and sick this bull shit narrative north india just sucks hopeless,-1.0
17592,had never thought that would much treacherous the country,1.0
17593,modi and netanyahu are the same war mongers,0.0
17594,sad that you visited madhavan’ because was your constitutional duty and others are coming your due some dog whistle but please enlighten why celebrity should not support the campaign for increasing participation democracy even modi did nothing,-1.0
17595,this time zero modi wave and high merchandise sale,1.0
17596,prime minister narendra modi everywhere these days ,0.0
17597,deepa malik created history when she won the silver medal the 2016 rio paralympics ,0.0
17598,lets take look india which will hold the worlds biggest election next month prime minister narendra modi everywhere billboards newspapers websites and even apps reports ,0.0
17599,amit shah for lok sabha eyeing mass popularity setting succession plan bjp our political editor singh writes ,0.0
17600,evidence growing partisanship new pew survey finds bjp supporters percentage points less likely think inequality has become further entrenched percentage points less likely say corruption has become worse under modi government ,-1.0
17601,yes modi not kept all his promises but till now one best changing way thinking finally time come out foolish mindset created modi much much much better leader than rahul,1.0
17602,"praise khichdi
prof alok rai always with straight bat via ",1.0
17603,you greedy people have high degree imagination without sense reality first you imagined that modi promised lakh and later blame that modi didnt fulfill your imagination now you guys imagining 72k year after some loose talk raga,1.0
17604,knows for sure rafale nyay deal modi govt,1.0
17605,while modi bats raga fiddles mediacrooks congress campaign over ,0.0
17606,"today the day first look
excitedly looked for trailer not out yet
ashish’ penchant for acting makes him supremo ‼️ enacts with every joy his intensity getting into the role
his depth understanding remarkable ",1.0
17607,china has virtually nothing with yet has begun play the china card divert the electorates focus ,0.0
17608,these chairman’ are stooges modi seems has suddenly become meaningless body with teeth who this joker called vice chairman event management company “niti ayog” who has done nothing but organise and attend events 5years what his credentials ,-1.0
17609,modilets build new india economically strong india reduce poverty and mahathug bhandanstop modiwhy modi will destroy our family businesswill find our family loot got ruling local regionsthis ,1.0
17610,this not good for the country include any come under the investigation lokayukta are seeing even now today many the political system blaming mrmodi for everything how can run our country can used tool destabilize the political stability,1.0
17611,thank god modi shah did send pakistan,0.0
17612,india was ranked 177 out 180 countries environment protection index 2018 this rank dropped down massively recent years and now you can guess why modi has been war with our environment and ecology ,-1.0
17613,first you need put food the plates the poor being modi supporter not surprising your tweet insensitive has taken revolutionary step towards eradication poverty,-1.0
17614,rural distress last year govt saw highest demand for mnrega jobs yrs india news the indian express via ,0.0
17615,modi jee give rupees 6000 per month incentive unemployed skilled professionals counter slogan gribi htao,1.0
17616,the scum would still say back when modi visiting next time,-1.0
17617,case study for corporate governance how the modi govt avoided ilfs repeat with jet airways ,0.0
17618,read new sultan its about erdogan and modern turkey hilarious how similar modi that guy upbringing born poor and pious and outlook distrust western secular elite modi the erdogan india,1.0
17619,epfo the name social security looted the employees request modi well his team think for eps95 employees sabke sath sabke bikash,1.0
17620,"lol modi does his homework like the last minute then cos where were modis well thought well implemented schemes all these years election jumla modi
 ",1.0
17621,while bjp spent crores trend 10000 chowkidars jharkhands state payroll havent been paid for months whether chaiwalas fakirs chowkidars doesnt relate them simply exploits them for electoral gains ,-1.0
17622,after years modi rule crore hindu are under threat then his government failed its time give chance others,-1.0
17623,jumla only for modi,0.0
17624,both missing from modi gormint ,-1.0
17625,"ugly ugly ugly lack sports spirit
whether its about pak cricketyou prefer win via cheat
modi sarkar set example ashwin followed the footstepsawaiting more cheaters cheats drama ",-1.0
17626,"kar 2019 election unique inasmuch issuesmudde are concerned
seems none there except modi the arena for modi
against modi thats all all are favour except
corrupt who lost enough notebandhi lost illegal dhanda nurturing hatred against modi",-1.0
17627,implementation much more important late rajiv gandhi confessed only share govt scheme reached poor congress regime modi govt could deliver governance effectively just years short period the reality ground see with eyes without jaundice,1.0
17628,because modi and rahul are poll apartsmodi has proven time and again that can deliver,0.0
17629,its only modi miraj crores jobs gone hope revival opportunities are not sight vikas make india but bhakts and paidmedia mute debate only ram mandir hindumuslim topics,0.0
17630,governor state calls his bounden duty bring modi back power niti makes political commentwhats happening institutions this country where the constitutional morality,0.0
17631,obviously because idea itself nothing intent and execution matters modi announces something people know that intentions are good for the nation its not for selfish survival modi announces something executes till completion ,1.0
17632,does mean modi shah duo sent pakistan,-1.0
17633,why you missed out modi doles farmers intentional paid trolling congress,0.0
17634,suprabhatam life too short vote for people who seek the best india vote for modi,1.0
17635,she’ deserves get shit why ignoring her ties hindu nationalism some research and ,-1.0
17636,gone parasitic saw video where one the programme was addressing lady minister cabinet modi two three times then changed correct one ,0.0
17637,"narender modi bjp
thats the power bjp ",0.0
17638,has does not have the stamp modi case lakhsagree with swamy this one score when said jaitley zero eco now for this man mind boggling suspect cong said loan waiver did nrega guaranteed jobs,0.0
17639,congress and other opposition parties have been teasing modi about lakhs which had promised from ill gotten money stacked abroad likes gandhi family new slogan rahul gandhi provide 72000 per poor family hope does from the money lying abroad ,-1.0
17640,every time some one tries mock modi has bear the brunt modi fans this kunal kamras performance hall but reverberating modi modi chants ,-1.0
17641,"lok sabha elections 2019 rahul gandhi address two poll campaign rallies rajasthan today live updates
",1.0
17642,this guy modi complete failure,-1.0
17643,pari good morning bhart mata real chowkidar shree narendra modi hai the real hero india pari you are facebook friend before about years call you first time called only pari only pari bye good luck,1.0
17644,just for funbut get interest lac125 crore swiss black money brought modi can pay 72000 population for years without affecting taxpayers,-1.0
17645,exactly leave sir its democracy ppl can however they want said always trust the process and choice the last mera bus chalta toh would have said modi should contest from here but its support now thats ,1.0
17646,alternative bjp modi time demand,0.0
17647,modi joke,0.0
17648,wasn’ modi who promised lakh was ‍♀️‍♀️‍♀️,0.0
17649,this thread prove that modi nothing but corporate puppet who without any understanding and care keep destroying the every rule and institutions which set protecting ind interest and stop corporate blatant loot ,-1.0
17650,top story ,1.0
17651,namo again 2019 short motivational video narendra modi via please share maximum ,0.0
17652,modi modi and pappu pappu and never the twain compared apologies rudyard kipling ,0.0
17653,rahul considers modi movie horror movie the modi live pain his assmodi movie will send him asylam ,1.0
17654,body gets free money like and gets from modi gov read how appreciate where gov utilize unemployed resource with gurenteed 100 days work sure gov will have solid plan utilize those resources who will benificiary ,1.0
17655,tejaswini tejaswi saga tells about the huge friction the bjp between the modi rss faction one side and the grass root state level leaders the bjp the other these differences will explode after may 23rd,1.0
17656,fun fact utsav mitra one modis most vocal supporters pre2014 has deleted all his tweets,1.0
17657,madamji the talk was give 12000 per month that which works out 144000 now only 72000 being given the balance 72000 comes from modi scheme presume that already the corruption value addef,0.0
17658,"
nothing better can expected from someone who bjp but some good message has been conveyed about modis new india
your profession hobby wont respected  parents wont respected 
never trust bachelor mid forties above fifty  ",1.0
17659,many what you call bjp scams are actually congress scams those will come out soon lalit modi was there escaped during upa rule why that bjp scam also which party intervened give loans gitanjali jewellers nirav modi thats upa nirav will back soon,1.0
17660,modi sold dreams 2014 and now selling tshirts has learnt from him and now selling the people dream removing poverty lets see how this plays out the time come ,0.0
17661,unless change thr election strategy make speeches vision next 510 yrs they wont able change wind direction thats certainly against incumbent modi shud replicate his speeches 201516 incl ones spoke abroad parliament,1.0
17662,mediacrooks and opposition that questioned modis lak suit that was gift and later auctioned conveniently silent dmk leader and candidate jagathratchagans 25k investment srilanka,0.0
17663,schiit modi dac came today finally getting sit down and give listen sounds great far ,1.0
17664,never heard these words from modi after becoming youths job always heard nehru rahul and congress,1.0
17665,ashwin not guilty all,1.0
17666,thats problem when modi gave hand outs 6000rs crores farmers many these critics with chokidaar prefixed their name were hailing masterstroke rise above politics condemn socialist madness above party loyalty nation comes 1st,1.0
17667,pls something ballot option before 2019 elections sure there might more nris like family who want cast their vote truly want modi next our country that our nation can prosper under his leadership,1.0
17668,india police the hands state governments not central government then how you expect modi act shame you,0.0
17669,feel would unfair and unethical release the narendra modi biopic close elections congress has already played such unethical game allowing the release the movie firaq just before 2009 ,-1.0
17670,wishing success the elections and hope see him minister modi cabinet june2019 ,1.0
17671,party’ conduct the affair procurement combat jets shows disregard for national security preference for private illicit enrichment writes today congress’ rafale delusion via ,0.0
17672,very tough fight good turn out must modis popularity the factor sadananda one thing must say that very talented analyser situation south particular very neatly does his assessmentgoing ground the reality lies ground,1.0
17673,modi govt achievment last many years only boost the lynching distrub the communal harmony eradication democracial instuition and curb the employment sack the money from poors and gave the name this money blackmoney help the fugitives wearing the sot and boot and ,1.0
17674,know nothing bjp will criticised most its own followers any scheme they bring intended destroy economy rationalise poverty reduce efficiency fyi all lazy freeloaders gather behind congress modi isn’ pappu has strictly followed economic discipline,1.0
17675,who going for exit may modi modi modi ,0.0
17676,when there option for congressit comes with such unproductive schemeto allure the poor people but this time nation knows congress the master playing gamebut will not work any more becuz this india under the prevalence modi ,1.0
17677,hello this modi election brother see you 23rd may,0.0
17678,what modi done years ,0.0
17679,modi should give matching freebies else difficult,-1.0
17680,happy see the young and talented bhai get nominated contest the prestigious bengaluru south lok sabha wishing you all the best ,1.0
17681,the right things right way for the right reason ,1.0
17682,sir you feel ashamed call yourself raga supporter sir khul boliye that rahul gandhi your candidate bhakts dont feel ashamed called modi supporter then why people like you feel ashamed openly seen raga supporter ,0.0
17683,"respectful modi sir 
hindus are killed jhaid every day for his religion
rescue all the hindu from myanmar pakistan bangladesh
and give shelter our country and good environment like ",1.0
17684,indirectly you saying modi losing popularity please and some genuine survey you will get the answers modi still the most popular leader,1.0
17685,want parliament any cost would really fun watching him bashing ghodsey golwalkar hedgewarkar and savarkar all over the parliament and for smashing modi shahsakshi and bakts ,1.0
17686,unearth 13000 crores black money lakhs crores spent modi such not seen world history ,-1.0
